idx,l,r,length
53942,766562,766834,273
53943,319758,321626,1869
53944,732256,733910,1655
53945,682240,682313,74
53946,930225,931651,1427
53947,855908,856530,623
53948,907154,907557,404
53949,670380,671738,1359
53950,943674,944801,1128
53951,131868,132793,926
53952,731843,732569,727
53953,189299,190638,1340
53954,179310,179673,364
53955,453330,453487,158
53956,718776,720208,1433
53957,681324,681671,348
53958,623507,625508,2002
53959,602563,603145,583
53960,484015,484499,485
53961,223893,225244,1352
53962,327887,329625,1739
53963,912306,913887,1582
53964,983265,983874,610
53965,585377,586438,1062
53966,673111,675122,2012
53967,381500,383492,1993
53968,563573,564562,990
53969,601884,602479,596
53970,568916,570766,1851
53971,249328,251242,1915
53972,177646,179549,1904
53973,447185,447241,57
53974,763663,764870,1208
53975,431682,431698,17
53976,782317,783859,1543
53977,818747,820682,1936
53978,415544,415755,212
53979,443262,443409,148
53980,558111,560051,1941
53981,704636,706425,1790
53982,514970,516242,1273
53983,102406,103896,1491
53984,482530,483041,512
53985,172150,172608,459
53986,516224,516226,3
53987,87818,89337,1520
53988,73147,73783,637
53989,146263,147193,931
53990,493506,495365,1860
53991,210653,211157,505
53992,54609,55118,510
53993,914957,915780,824
53994,79001,81027,2027
53995,559329,559967,639
53996,658062,658068,7
53997,596554,597981,1428
53998,646882,647051,170
53999,598743,599674,932
54000,933681,935725,2045
54001,262258,263995,1738
54002,529280,531063,1784
54003,722642,723111,470
54004,483431,484465,1035
54005,975341,976803,1463
54006,587057,587868,812
54007,322622,322712,91
54008,843880,845327,1448
54009,751022,752172,1151
54010,457113,457170,58
54011,980120,981194,1075
54012,402558,403206,649
54013,701181,702384,1204
54014,171747,172640,894
54015,582901,583882,982
54016,789858,790429,572
54017,913466,915207,1742
54018,642326,642771,446
54019,46849,47752,904
54020,345720,347487,1768
54021,991535,991653,119
54022,778742,779410,669
54023,843106,843257,152
54024,844575,844901,327
54025,597822,598365,544
54026,482126,482152,27
54027,431640,431879,240
54028,441941,443519,1579
54029,488055,488510,456
54030,925892,926726,835
54031,477296,477671,376
54032,894602,895516,915
54033,210804,210965,162
54034,675554,677072,1519
54035,876865,878626,1762
54036,700559,700722,164
54037,386230,387298,1069
54038,198400,198633,234
54039,904223,906232,2010
54040,934206,935644,1439
54041,804713,805396,684
54042,704115,704831,717
54043,975826,976667,842
54044,630597,630747,151
54045,53327,54795,1469
54046,479774,481768,1995
54047,989751,989943,193
54048,800130,800880,751
54049,611037,612086,1050
54050,728587,729528,942
54051,742218,744177,1960
54052,593826,595564,1739
54053,871272,871746,475
54054,407844,408116,273
54055,15743,16164,422
54056,844444,846041,1598
54057,57927,58122,196
54058,794810,795001,192
54059,997571,998712,1142
54060,397878,398952,1075
54061,431785,432378,594
54062,711078,712531,1454
54063,238754,239313,560
54064,491651,492902,1252
54065,700134,701107,974
54066,750453,751601,1149
54067,539064,540517,1454
54068,256920,258147,1228
54069,320110,321466,1357
54070,961052,961845,794
54071,844473,845358,886
54072,507209,507278,70
54073,208993,210093,1101
54074,773705,774220,516
54075,23405,24489,1085
54076,600405,601026,622
54077,335075,336764,1690
54078,138658,139759,1102
54079,383229,384451,1223
54080,548243,549891,1649
54081,12418,12459,42
54082,24933,25006,74
54083,116655,118328,1674
54084,75522,77021,1500
54085,462590,463017,428
54086,647182,647330,149
54087,666224,667272,1049
54088,442195,444069,1875
54089,140217,141850,1634
54090,415610,417131,1522
54091,670901,670917,17
54092,325955,326674,720
54093,863273,864821,1549
54094,321927,323074,1148
54095,77030,77425,396
54096,627669,629509,1841
54097,478059,479369,1311
54098,912027,914023,1997
54099,872964,873653,690
54100,961833,962720,888
54101,418741,419962,1222
54102,109924,111039,1116
54103,132830,134524,1695
54104,312843,313381,539
54105,813551,815201,1651
54106,504356,504491,136
54107,69044,69525,482
54108,145012,145062,51
54109,231488,232635,1148
54110,698829,700611,1783
54111,657384,658392,1009
54112,266249,266733,485
54113,949595,950272,678
54114,195521,196012,492
54115,351889,352631,743
54116,777021,778635,1615
54117,474899,476143,1245
54118,21922,23392,1471
54119,730506,730610,105
54120,250526,250674,149
54121,779762,780535,774
54122,107759,108575,817
54123,700733,701109,377
54124,837142,839135,1994
54125,169690,169742,53
54126,744722,746569,1848
54127,230764,231149,386
54128,255287,257214,1928
54129,809256,810260,1005
54130,593532,593974,443
54131,601833,602904,1072
54132,633678,634003,326
54133,275004,276793,1790
54134,52550,54381,1832
54135,679955,681117,1163
54136,849100,850216,1117
54137,223816,225187,1372
54138,1425,2857,1433
54139,710295,710667,373
54140,139672,140256,585
54141,825639,825669,31
54142,217430,219196,1767
54143,190827,191439,613
54144,124886,126173,1288
54145,129188,129626,439
54146,524185,525700,1516
54147,426410,428351,1942
54148,925576,927014,1439
54149,145843,147241,1399
54150,578372,579895,1524
54151,965735,965829,95
54152,586819,587216,398
54153,619703,620531,829
54154,645016,646402,1387
54155,13897,15625,1729
54156,694717,695336,620
54157,28844,30122,1279
54158,259162,260267,1106
54159,868349,868465,117
54160,968557,970109,1553
54161,409944,410222,279
54162,30126,30294,169
54163,561182,562487,1306
54164,72935,73504,570
54165,117597,117808,212
54166,733617,734958,1342
54167,70311,71429,1119
54168,553546,555352,1807
54169,962288,963536,1249
54170,689583,691164,1582
54171,431900,432789,890
54172,183773,185367,1595
54173,468784,469184,401
54174,887808,889301,1494
54175,265932,266008,77
54176,471704,473360,1657
54177,598105,598154,50
54178,441588,442136,549
54179,124633,126344,1712
54180,538249,539859,1611
54181,588215,588861,647
54182,783316,784109,794
54183,428843,430445,1603
54184,345389,345990,602
54185,765935,767254,1320
54186,329200,330098,899
54187,43624,45374,1751
54188,859481,860042,562
54189,636281,637616,1336
54190,133965,134265,301
54191,4163,4643,481
54192,505302,506211,910
54193,6448,8261,1814
54194,152041,152816,776
54195,567401,568011,611
54196,878056,879840,1785
54197,303580,304261,682
54198,806960,807515,556
54199,299958,301282,1325
54200,316584,318235,1652
54201,631838,633481,1644
54202,783725,785084,1360
54203,4920,5183,264
54204,707988,709525,1538
54205,812985,814216,1232
54206,325790,326348,559
54207,443614,443622,9
54208,431479,432296,818
54209,693445,693696,252
54210,74544,75011,468
54211,478717,479924,1208
54212,27503,29410,1908
54213,191673,192697,1025
54214,57875,59600,1726
54215,452304,454257,1954
54216,70177,70796,620
54217,286779,287630,852
54218,452672,453157,486
54219,946321,947317,997
54220,515938,516015,78
54221,445000,445013,14
54222,518307,518847,541
54223,502253,503465,1213
54224,116133,116677,545
54225,200158,201080,923
54226,122864,123232,369
54227,793826,794370,545
54228,830015,830037,23
54229,835076,835889,814
54230,618226,619798,1573
54231,368186,369759,1574
54232,902987,904553,1567
54233,919164,919224,61
54234,578718,579600,883
54235,480968,482151,1184
54236,875230,875318,89
54237,819961,820253,293
54238,27486,27984,499
54239,611688,613358,1671
54240,126752,126912,161
54241,537235,538843,1609
54242,151555,153222,1668
54243,676389,677683,1295
54244,762621,763289,669
54245,254930,256232,1303
54246,924445,926342,1898
54247,150666,151587,922
54248,759792,760919,1128
54249,450279,452159,1881
54250,530985,531221,237
54251,974358,976252,1895
54252,300519,302273,1755
54253,449529,451517,1989
54254,171412,173101,1690
54255,785598,785955,358
54256,572870,573345,476
54257,51949,53141,1193
54258,301843,302952,1110
54259,635484,636493,1010
54260,923399,924327,929
54261,368039,369519,1481
54262,956240,957405,1166
54263,332873,333139,267
54264,644759,645363,605
54265,560413,561235,823
54266,302806,303697,892
54267,151693,151946,254
54268,124795,124948,154
54269,841662,843612,1951
54270,293045,293440,396
54271,768473,769331,859
54272,288167,290112,1946
54273,64375,64500,126
54274,916093,917867,1775
54275,169014,170491,1478
54276,375795,375939,145
54277,275051,275446,396
54278,513835,515714,1880
54279,428538,429241,704
54280,149250,150517,1268
54281,983472,984006,535
54282,78226,80126,1901
54283,399750,401021,1272
54284,322433,324412,1980
54285,697065,699077,2013
54286,291532,291818,287
54287,426684,427430,747
54288,705028,706792,1765
54289,677980,678564,585
54290,313263,314765,1503
54291,365292,366073,782
54292,954994,955415,422
54293,135799,136113,315
54294,667053,668741,1689
54295,502674,503294,621
54296,996972,997749,778
54297,998157,999542,1386
54298,365910,366742,833
54299,419116,419659,544
54300,813777,815124,1348
54301,123822,125484,1663
54302,295547,296696,1150
54303,473649,475151,1503
54304,459598,460858,1261
54305,93121,94804,1684
54306,527848,529338,1491
54307,772757,773755,999
54308,702054,702853,800
54309,624538,625906,1369
54310,19435,21457,2023
54311,398248,399692,1445
54312,940858,940986,129
54313,719110,719671,562
54314,612768,614163,1396
54315,586364,586478,115
54316,555314,556924,1611
54317,545990,546769,780
54318,125162,125679,518
54319,33224,33710,487
54320,550138,551514,1377
54321,729628,731227,1600
54322,991060,991181,122
54323,435528,436132,605
54324,814375,815448,1074
54325,723475,724565,1091
54326,534908,536686,1779
54327,84034,84111,78
54328,420674,421788,1115
54329,766497,766850,354
54330,688931,689048,118
54331,247552,248199,648
54332,205346,205695,350
54333,908895,909688,794
54334,59655,60590,936
54335,101524,101769,246
54336,614677,615818,1142
54337,898474,898765,292
54338,570067,570348,282
54339,280046,280995,950
54340,79701,80895,1195
54341,593627,594017,391
54342,241856,242104,249
54343,641226,642434,1209
54344,770997,771196,200
54345,155732,156422,691
54346,89327,89930,604
54347,645796,647764,1969
54348,441719,442942,1224
54349,371580,372428,849
54350,520285,521736,1452
54351,225514,226062,549
54352,988609,988659,51
54353,665445,665996,552
54354,280833,282493,1661
54355,413100,414927,1828
54356,181144,182642,1499
54357,886658,887158,501
54358,513545,513972,428
54359,384441,384583,143
54360,672719,673752,1034
54361,577364,578537,1174
54362,727940,729503,1564
54363,971282,972655,1374
54364,363128,363892,765
54365,349579,350291,713
54366,708667,710167,1501
54367,675023,675116,94
54368,411512,412346,835
54369,129054,130463,1410
54370,705759,707538,1780
54371,91122,92851,1730
54372,447048,448614,1567
54373,85178,87118,1941
54374,15013,15233,221
54375,84220,86060,1841
54376,737150,737856,707
54377,233515,235144,1630
54378,871182,872966,1785
54379,178397,179970,1574
54380,384565,386265,1701
54381,68351,69996,1646
54382,577850,579569,1720
54383,696869,698389,1521
54384,757695,759664,1970
54385,302399,303275,877
54386,92568,93891,1324
54387,650980,651086,107
54388,394959,396170,1212
54389,901586,902285,700
54390,441792,443210,1419
54391,119316,120004,689
54392,429360,429618,259
54393,60916,62767,1852
54394,89183,90168,986
54395,803851,805637,1787
54396,389944,391817,1874
54397,357993,358383,391
54398,336565,337483,919
54399,150587,151719,1133
54400,282366,284007,1642
54401,863091,863608,518
54402,188463,189457,995
54403,654584,656250,1667
54404,714823,715816,994
54405,680896,682779,1884
54406,658221,658548,328
54407,109235,110416,1182
54408,226090,226857,768
54409,229124,229289,166
54410,283910,285591,1682
54411,354566,356011,1446
54412,127542,127698,157
54413,956573,957387,815
54414,754093,754380,288
54415,262932,263255,324
54416,13871,14499,629
54417,885290,885407,118
54418,521758,521993,236
54419,720888,721970,1083
54420,380518,381718,1201
54421,91613,93246,1634
54422,356608,357645,1038
54423,928044,929064,1021
54424,646418,648298,1881
54425,868832,869004,173
54426,182678,183246,569
54427,600800,601190,391
54428,809157,809516,360
54429,330975,332147,1173
54430,410742,411367,626
54431,186553,188406,1854
54432,590317,591693,1377
54433,30788,31202,415
54434,486330,486426,97
54435,239388,241205,1818
54436,179893,181663,1771
54437,866986,868455,1470
54438,207071,208707,1637
54439,327102,327495,394
54440,444853,446544,1692
54441,800342,801249,908
54442,757159,757897,739
54443,840257,840705,449
54444,488124,489189,1066
54445,843842,844622,781
54446,782908,784008,1101
54447,56424,56935,512
54448,290594,292273,1680
54449,368564,369735,1172
54450,211199,211218,20
54451,406888,407324,437
54452,80703,81795,1093
54453,281566,283106,1541
54454,990294,990940,647
54455,11439,12616,1178
54456,140257,141900,1644
54457,763434,763913,480
54458,538919,539779,861
54459,360003,362007,2005
54460,329681,329682,2
54461,736755,736755,1
54462,731493,732724,1232
54463,530708,531396,689
54464,811375,812849,1475
54465,643609,644942,1334
54466,945592,947581,1990
54467,54478,54933,456
54468,327798,328797,1000
54469,576751,578211,1461
54470,588419,588966,548
54471,974281,975251,971
54472,981620,981798,179
54473,910686,912589,1904
54474,376930,377863,934
54475,691688,693311,1624
54476,56968,57659,692
54477,61381,61983,603
54478,452783,453485,703
54479,633253,635266,2014
54480,630790,631078,289
54481,574447,574742,296
54482,152206,152448,243
54483,502374,503064,691
54484,773621,773811,191
54485,238440,239456,1017
54486,444983,445933,951
54487,918735,919016,282
54488,965175,966124,950
54489,587383,588799,1417
54490,196946,198770,1825
54491,247287,249058,1772
54492,982713,982951,239
54493,427710,428992,1283
54494,363882,363986,105
54495,744373,744896,524
54496,848554,849942,1389
54497,195905,197155,1251
54498,167582,168633,1052
54499,579997,581206,1210
54500,372619,374562,1944
54501,957650,958427,778
54502,465096,465869,774
54503,984162,985959,1798
54504,568447,570341,1895
54505,814483,814696,214
54506,500079,500822,744
54507,15189,17038,1850
54508,412398,412670,273
54509,602446,602936,491
54510,767304,767463,160
54511,768594,769622,1029
54512,351680,352410,731
54513,141791,142237,447
54514,72261,74060,1800
54515,800734,801032,299
54516,494478,494946,469
54517,3333,5198,1866
54518,655796,656521,726
54519,899265,899708,444
54520,261407,261982,576
54521,892781,892842,62
54522,995986,996396,411
54523,23715,24120,406
54524,903069,904297,1229
54525,832775,834027,1253
54526,170973,172242,1270
54527,953530,954422,893
54528,417211,418155,945
54529,400657,401546,890
54530,67449,68211,763
54531,945058,946626,1569
54532,494575,494966,392
54533,210364,210932,569
54534,167597,168482,886
54535,65470,67305,1836
54536,67276,67559,284
54537,640114,641293,1180
54538,636150,636570,421
54539,280872,282627,1756
54540,397588,398768,1181
54541,762266,763159,894
54542,340955,341722,768
54543,365053,365634,582
54544,668737,669466,730
54545,663690,664456,767
54546,644571,645277,707
54547,169723,170846,1124
54548,917064,919103,2040
54549,292740,294391,1652
54550,149722,151447,1726
54551,558310,560333,2024
54552,370279,370632,354
54553,854848,856410,1563
54554,454883,455020,138
54555,960850,962882,2033
54556,928641,929251,611
54557,687019,687606,588
54558,43840,45282,1443
54559,110194,110477,284
54560,352629,354508,1880
54561,441154,441274,121
54562,530625,532266,1642
54563,169424,170178,755
54564,163911,164654,744
54565,587516,587949,434
54566,516494,516657,164
54567,857383,857533,151
54568,658831,659873,1043
54569,729335,730025,691
54570,99735,101364,1630
54571,828126,829782,1657
54572,480693,481906,1214
54573,800166,801078,913
54574,676701,677219,519
54575,864493,864522,30
54576,999905,999999,95
54577,983461,985302,1842
54578,137552,137598,47
54579,224515,225076,562
54580,921621,923520,1900
54581,134189,135042,854
54582,991910,992430,521
54583,108436,110416,1981
54584,978215,978991,777
54585,919837,921288,1452
54586,974126,975844,1719
54587,754412,756233,1822
54588,908897,909810,914
54589,25980,27000,1021
54590,84676,84975,300
54591,683182,684408,1227
54592,348427,348701,275
54593,935305,936106,802
54594,932529,933182,654
54595,343008,344866,1859
54596,611659,613386,1728
54597,107800,109792,1993
54598,593836,593899,64
54599,968262,968992,731
54600,295929,297786,1858
54601,316321,317957,1637
54602,248120,248329,210
54603,765332,767298,1967
54604,965682,967310,1629
54605,55035,55086,52
54606,73101,73442,342
54607,943958,944368,411
54608,669317,670329,1013
54609,550524,550853,330
54610,45787,47378,1592
54611,733912,734635,724
54612,204950,206585,1636
54613,266698,267323,626
54614,147702,147998,297
54615,228408,229976,1569
54616,77131,77922,792
54617,972488,972565,78
54618,665200,666340,1141
54619,647274,648912,1639
54620,218188,218351,164
54621,642528,644269,1742
54622,628465,629504,1040
54623,555284,557274,1991
54624,92053,93229,1177
54625,433469,435094,1626
54626,136743,137465,723
54627,872334,873802,1469
54628,67935,69199,1265
54629,981542,982998,1457
54630,19227,19234,8
54631,476660,476887,228
54632,549236,549742,507
54633,655516,656795,1280
54634,225845,227820,1976
54635,306221,306875,655
54636,161578,161808,231
54637,495136,496513,1378
54638,889124,890504,1381
54639,715973,716375,403
54640,120830,122872,2043
54641,767474,768419,946
54642,391728,392197,470
54643,165859,167300,1442
54644,182486,184231,1746
54645,6918,8719,1802
54646,224281,225035,755
54647,589521,591010,1490
54648,39225,41192,1968
54649,690829,692011,1183
54650,621794,622299,506
54651,23001,23245,245
54652,598202,599359,1158
54653,654217,655666,1450
54654,700930,701580,651
54655,998751,999999,1249
54656,264412,264996,585
54657,970405,970408,4
54658,729831,730714,884
54659,151194,151501,308
54660,818434,819058,625
54661,880370,880525,156
54662,656013,656730,718
54663,657101,657263,163
54664,706593,707570,978
54665,435186,435187,2
54666,932122,932714,593
54667,284196,285385,1190
54668,452230,454093,1864
54669,917691,918704,1014
54670,999581,999988,408
54671,317833,318370,538
54672,109059,110029,971
54673,223384,224445,1062
54674,37201,37711,511
54675,167679,168464,786
54676,515314,515797,484
54677,817086,819017,1932
54678,777794,778665,872
54679,568970,570599,1630
54680,303280,304606,1327
54681,973318,975033,1716
54682,883669,885448,1780
54683,150534,150713,180
54684,492187,493779,1593
54685,948444,949991,1548
54686,144734,146433,1700
54687,500537,501537,1001
54688,668332,669945,1614
54689,517127,518587,1461
54690,251054,251800,747
54691,906270,907795,1526
54692,213129,215080,1952
54693,595023,595766,744
54694,389949,391599,1651
54695,760077,760573,497
54696,961889,963713,1825
54697,28578,29124,547
54698,945668,945999,332
54699,292429,293869,1441
54700,111133,112221,1089
54701,524680,526435,1756
54702,174041,174692,652
54703,486425,486568,144
54704,506859,508335,1477
54705,351560,352648,1089
54706,627740,628860,1121
54707,733026,733390,365
54708,602433,603674,1242
54709,825534,827245,1712
54710,696967,697801,835
54711,616279,616375,97
54712,624440,625360,921
54713,201285,202990,1706
54714,38813,39446,634
54715,919081,920569,1489
54716,994816,995310,495
54717,229897,230584,688
54718,103996,104205,210
54719,60978,62285,1308
54720,527890,529277,1388
54721,271593,273220,1628
54722,871186,872830,1645
54723,663100,665073,1974
54724,327322,328801,1480
54725,862086,862181,96
54726,717144,718541,1398
54727,776287,776683,397
54728,800994,801896,903
54729,879851,881128,1278
54730,834853,835447,595
54731,720760,722624,1865
54732,138822,139862,1041
54733,809803,810792,990
54734,843498,844482,985
54735,172175,173454,1280
54736,998529,999999,1471
54737,101026,103029,2004
54738,90146,92163,2018
54739,767109,767768,660
54740,190278,190713,436
54741,576619,578491,1873
54742,770166,771093,928
54743,883953,884469,517
54744,520951,521553,603
54745,480871,481183,313
54746,459748,461219,1472
54747,839336,839440,105
54748,783093,783189,97
54749,831132,831155,24
54750,610287,611397,1111
54751,271858,272950,1093
54752,327026,328769,1744
54753,739769,740361,593
54754,519356,520362,1007
54755,174049,175557,1509
54756,930249,932121,1873
54757,914117,914275,159
54758,548512,550398,1887
54759,537865,539411,1547
54760,886840,888830,1991
54761,266887,266957,71
54762,193053,194141,1089
54763,312855,314738,1884
54764,835413,836759,1347
54765,906527,908165,1639
54766,104896,106807,1912
54767,117657,118211,555
54768,865221,865673,453
54769,70481,70497,17
54770,232373,233517,1145
54771,48588,49870,1283
54772,489767,491437,1671
54773,420638,421678,1041
54774,490427,492317,1891
54775,586623,588650,2028
54776,401767,401886,120
54777,947369,948261,893
54778,571022,571384,363
54779,292903,294740,1838
54780,269864,270626,763
54781,451875,452410,536
54782,764334,764684,351
54783,945620,946365,746
54784,971192,971460,269
54785,919264,920621,1358
54786,209828,210079,252
54787,618622,620351,1730
54788,526650,527692,1043
54789,462545,462660,116
54790,252527,253942,1416
54791,871211,871337,127
54792,930214,930258,45
54793,333060,333573,514
54794,683836,683978,143
54795,211295,211472,178
54796,977760,979164,1405
54797,454118,455201,1084
54798,182302,183318,1017
54799,733285,734686,1402
54800,870227,871396,1170
54801,691070,692682,1613
54802,520245,520406,162
54803,109390,110869,1480
54804,54973,55523,551
54805,199716,200133,418
54806,714091,715896,1806
54807,277174,277965,792
54808,463733,465620,1888
54809,829323,830707,1385
54810,769897,771250,1354
54811,716330,716568,239
54812,327576,329150,1575
54813,100681,101505,825
54814,2189,2210,22
54815,166259,167451,1193
54816,737668,739253,1586
54817,335733,337008,1276
54818,437355,438683,1329
54819,914806,914882,77
54820,520821,522106,1286
54821,829338,831036,1699
54822,173129,174206,1078
54823,292347,292783,437
54824,127792,128425,634
54825,262201,263979,1779
54826,326428,327419,992
54827,562191,562957,767
54828,429781,429941,161
54829,534331,535979,1649
54830,600508,602499,1992
54831,86040,86424,385
54832,70991,73006,2016
54833,849446,850511,1066
54834,765,1993,1229
54835,539373,540910,1538
54836,132668,133195,528
54837,672331,674187,1857
54838,186778,188064,1287
54839,752849,753855,1007
54840,260359,261864,1506
54841,45687,47294,1608
54842,862572,862889,318
54843,918527,918885,359
54844,950185,951813,1629
54845,942598,943724,1127
54846,892149,892260,112
54847,767845,768255,411
54848,697279,698786,1508
54849,787563,789062,1500
54850,442438,443376,939
54851,958280,958724,445
54852,365850,366263,414
54853,535793,537249,1457
54854,304067,304470,404
54855,469544,470511,968
54856,288261,289639,1379
54857,402624,404495,1872
54858,685249,686560,1312
54859,726677,728423,1747
54860,604407,605512,1106
54861,632828,633292,465
54862,989546,991439,1894
54863,389586,389605,20
54864,992253,992526,274
54865,728538,730308,1771
54866,98237,99917,1681
54867,103007,104060,1054
54868,431301,433053,1753
54869,604766,605554,789
54870,365075,366771,1697
54871,150634,150726,93
54872,887744,888222,479
54873,648716,650000,1285
54874,155414,156586,1173
54875,891612,892257,646
54876,122614,122711,98
54877,65262,67064,1803
54878,992437,992530,94
54879,579342,581219,1878
54880,990831,991338,508
54881,658978,659263,286
54882,845757,845906,150
54883,356347,357560,1214
54884,934747,935228,482
54885,202447,203976,1530
54886,134426,135734,1309
54887,52031,53480,1450
54888,24246,26252,2007
54889,290745,292540,1796
54890,240786,242113,1328
54891,671874,673716,1843
54892,857856,859032,1177
54893,881557,882838,1282
54894,545565,545809,245
54895,909714,910664,951
54896,220380,221803,1424
54897,631454,633025,1572
54898,377364,377540,177
54899,100301,100301,1
54900,488818,490241,1424
54901,882154,884148,1995
54902,913746,914128,383
54903,153732,154695,964
54904,680552,682336,1785
54905,452947,454981,2035
54906,607916,609024,1109
54907,83635,85315,1681
54908,360650,362521,1872
54909,510789,510924,136
54910,893246,894168,923
54911,746728,746858,131
54912,596734,598320,1587
54913,431863,432290,428
54914,247844,247907,64
54915,994914,996326,1413
54916,509117,510096,980
54917,677312,677317,6
54918,828500,829818,1319
54919,240538,242530,1993
54920,366017,366704,688
54921,465990,466817,828
54922,500178,501915,1738
54923,858903,859309,407
54924,463431,464119,689
54925,115865,115981,117
54926,475349,477155,1807
54927,619649,620403,755
54928,925398,925846,449
54929,917980,918040,61
54930,545546,546283,738
54931,355910,356037,128
54932,844194,844918,725
54933,838427,838592,166
54934,653796,655037,1242
54935,665769,667156,1388
54936,483636,483905,270
54937,674929,675918,990
54938,299966,301103,1138
54939,232944,234062,1119
54940,823971,824557,587
54941,630224,630341,118
54942,494252,495554,1303
54943,801062,802916,1855
54944,786233,786879,647
54945,699097,699773,677
54946,265554,266242,689
54947,440407,441678,1272
54948,200981,202194,1214
54949,540695,542000,1306
54950,600896,602867,1972
54951,5863,6820,958
54952,974220,975783,1564
54953,416116,416331,216
54954,126883,127548,666
54955,164120,164569,450
54956,777988,778863,876
54957,3717,5581,1865
54958,840989,842857,1869
54959,938001,939492,1492
54960,130455,131504,1050
54961,64539,65525,987
54962,894396,895291,896
54963,601600,601709,110
54964,748428,749895,1468
54965,173558,174982,1425
54966,660580,662203,1624
54967,618576,619085,510
54968,451204,452506,1303
54969,708985,709208,224
54970,216490,218334,1845
54971,432420,432491,72
54972,82457,83582,1126
54973,591656,591776,121
54974,175292,177139,1848
54975,636903,638684,1782
54976,55015,56855,1841
54977,330497,331713,1217
54978,231392,233341,1950
54979,952536,954165,1630
54980,987868,989540,1673
54981,748778,749508,731
54982,944168,945997,1830
54983,220680,221353,674
54984,369697,369873,177
54985,763352,765368,2017
54986,517992,519735,1744
54987,182044,183279,1236
54988,495265,496365,1101
54989,98108,99828,1721
54990,700441,700527,87
54991,302935,303457,523
54992,686603,687694,1092
54993,951478,952934,1457
54994,302458,302691,234
54995,275113,276538,1426
54996,76137,78142,2006
54997,317461,319251,1791
54998,744506,744763,258
54999,446334,448224,1891
55000,727564,727698,135
55001,768538,769960,1423
55002,312171,313331,1161
55003,742799,743349,551
55004,743311,744635,1325
55005,672949,673521,573
55006,88252,88844,593
55007,868215,868701,487
55008,292505,292701,197
55009,742039,742525,487
55010,899559,899920,362
55011,307094,307283,190
55012,231095,232676,1582
55013,805973,806797,825
55014,731289,733208,1920
55015,874092,875484,1393
55016,648714,649117,404
55017,596183,596232,50
55018,587842,588748,907
55019,350420,350650,231
55020,632596,633564,969
55021,67923,69600,1678
55022,600650,601645,996
55023,148285,149581,1297
55024,488925,489605,681
55025,827442,828436,995
55026,792549,792785,237
55027,970116,972075,1960
55028,447441,449083,1643
55029,612314,612488,175
55030,699643,701542,1900
55031,742340,742840,501
55032,721236,723092,1857
55033,713507,715328,1822
55034,116912,118413,1502
55035,915572,916568,997
55036,113090,113259,170
55037,850954,851021,68
55038,740645,741023,379
55039,68278,69363,1086
55040,212787,213102,316
55041,617237,618641,1405
55042,103295,104351,1057
55043,69020,69500,481
55044,52693,54581,1889
55045,881595,883287,1693
55046,275124,277038,1915
55047,737621,739481,1861
55048,696236,696394,159
55049,994796,995559,764
55050,494428,496297,1870
55051,981679,982791,1113
55052,679515,681115,1601
55053,818268,819278,1011
55054,537000,537965,966
55055,405698,407197,1500
55056,414938,416767,1830
55057,504283,505057,775
55058,171882,172658,777
55059,635890,637125,1236
55060,666085,666643,559
55061,348606,349868,1263
55062,460044,460814,771
55063,377812,378438,627
55064,997324,997978,655
55065,784720,786301,1582
55066,147950,149745,1796
55067,957885,959751,1867
55068,366256,367306,1051
55069,909423,910914,1492
55070,782218,783760,1543
55071,935654,936328,675
55072,127711,129647,1937
55073,885266,886785,1520
55074,402023,402183,161
55075,859576,860562,987
55076,694941,696429,1489
55077,163080,164041,962
55078,432120,432415,296
55079,634614,635577,964
55080,638964,639153,190
55081,99191,100124,934
55082,531601,532459,859
55083,666116,666389,274
55084,460868,461460,593
55085,482311,482800,490
55086,931105,931988,884
55087,169506,171306,1801
55088,8870,9040,171
55089,246448,246777,330
55090,106967,108535,1569
55091,238019,238200,182
55092,515100,515995,896
55093,744834,746633,1800
55094,655714,657747,2034
55095,980070,981325,1256
55096,773687,774431,745
55097,942435,943094,660
55098,741490,743344,1855
55099,174934,175848,915
55100,51998,52361,364
55101,600279,600957,679
55102,673068,673927,860
55103,542480,543852,1373
55104,496312,497539,1228
55105,859714,860431,718
55106,706731,706751,21
55107,149439,149584,146
55108,336437,337177,741
55109,732724,734356,1633
55110,984456,985628,1173
55111,137853,137930,78
55112,815773,816106,334
55113,922572,924462,1891
55114,102525,103148,624
55115,14620,16287,1668
55116,592802,593169,368
55117,926435,926521,87
55118,59078,59532,455
55119,873939,875217,1279
55120,841362,842488,1127
55121,994351,995951,1601
55122,806054,807786,1733
55123,555731,557587,1857
55124,607310,608566,1257
55125,82260,82627,368
55126,231117,231869,753
55127,206352,208339,1988
55128,642017,643201,1185
55129,38462,38841,380
55130,613290,615044,1755
55131,165212,167168,1957
55132,341135,342092,958
55133,770927,772177,1251
55134,125455,126681,1227
55135,705265,706065,801
55136,913183,914801,1619
55137,96291,97960,1670
55138,253167,253288,122
55139,720443,721555,1113
55140,269150,270008,859
55141,80548,82133,1586
55142,322034,322796,763
55143,336577,337701,1125
55144,529952,531634,1683
55145,68027,68708,682
55146,355516,355612,97
55147,514067,515510,1444
55148,850991,852678,1688
55149,958216,959193,978
55150,934183,935231,1049
55151,535036,535476,441
55152,514435,516373,1939
55153,161916,163697,1782
55154,80,1674,1595
55155,925199,926455,1257
55156,538517,540107,1591
55157,268440,269060,621
