idx,l,r,length
59955,74847,96285,21439
59956,704349,717117,12769
59957,119943,138835,18893
59958,76161,107238,31078
59959,413629,438387,24759
59960,887922,914476,26555
59961,749396,779290,29895
59962,492972,493916,945
59963,748174,748200,27
59964,765978,783988,18011
59965,277037,298147,21111
59966,365626,372033,6408
59967,866074,876620,10547
59968,299185,309740,10556
59969,48628,77355,28728
59970,30082,45279,15198
59971,379362,398485,19124
59972,676404,681201,4798
59973,794921,805995,11075
59974,799395,831956,32562
59975,79373,86902,7530
59976,47756,54820,7065
59977,342149,359500,17352
59978,140985,146959,5975
59979,911500,935835,24336
59980,854010,868650,14641
59981,40565,63394,22830
59982,899726,901698,1973
59983,940367,966160,25794
59984,785507,813266,27760
59985,2912,32044,29133
59986,456200,474480,18281
59987,95395,97160,1766
59988,625495,641034,15540
59989,900257,915944,15688
59990,758692,761429,2738
59991,753355,783855,30501
59992,347990,380150,32161
59993,599242,628030,28789
59994,294203,295478,1276
59995,286446,304653,18208
59996,813723,819429,5707
59997,557509,571885,14377
59998,580478,588353,7876
59999,722478,746303,23826
60000,318986,330827,11842
60001,956914,969726,12813
60002,190300,201522,11223
60003,75059,78781,3723
60004,795017,808398,13382
60005,24758,52997,28240
60006,347236,372865,25630
60007,52909,68988,16080
60008,737228,756305,19078
60009,707906,722130,14225
60010,564850,571597,6748
60011,722447,751162,28716
60012,162966,188172,25207
60013,831648,844653,13006
60014,504304,530164,25861
60015,204897,218826,13930
60016,945381,953685,8305
60017,615185,647745,32561
60018,979455,986161,6707
60019,711453,726616,15164
60020,8997,26036,17040
60021,976496,984365,7870
60022,31045,63234,32190
60023,84189,88566,4378
60024,496274,528718,32445
60025,953987,955910,1924
60026,119301,128376,9076
60027,580722,608177,27456
60028,925626,932383,6758
60029,105692,130628,24937
60030,501800,528929,27130
60031,272607,295233,22627
60032,762942,772445,9504
60033,614857,631184,16328
60034,945270,960359,15090
60035,522610,545652,23043
60036,64349,95895,31547
60037,930981,954732,23752
60038,448160,471903,23744
60039,337989,367144,29156
60040,695632,704435,8804
60041,814162,829617,15456
60042,588666,598586,9921
60043,974403,999999,25597
60044,230980,251090,20111
60045,930863,961339,30477
60046,484908,487263,2356
60047,765951,767395,1445
60048,593493,613855,20363
60049,249779,277799,28021
60050,369882,383156,13275
60051,266212,294233,28022
60052,384117,399060,14944
60053,382860,412807,29948
60054,554112,577957,23846
60055,133555,165903,32349
60056,565094,579295,14202
60057,96947,112500,15554
60058,990603,999999,9397
60059,18675,28316,9642
60060,524360,554214,29855
60061,999861,999999,139
60062,943292,957944,14653
60063,943642,954940,11299
60064,502148,532838,30691
60065,666363,687721,21359
60066,537160,550632,13473
60067,493171,511524,18354
60068,903317,910734,7418
60069,28447,39517,11071
60070,256949,286514,29566
60071,477992,482123,4132
60072,590003,601421,11419
60073,873742,905250,31509
60074,616957,621844,4888
60075,34351,61036,26686
60076,428989,443640,14652
60077,782934,785060,2127
60078,590546,592035,1490
60079,327508,355127,27620
60080,639374,667243,27870
60081,552258,561130,8873
60082,34917,44387,9471
60083,521561,545723,24163
60084,522828,554083,31256
60085,62781,70510,7730
60086,570585,577139,6555
60087,518628,524659,6032
60088,774366,798817,24452
60089,871373,887896,16524
60090,891595,891974,380
60091,414038,444950,30913
60092,783177,808010,24834
60093,432469,440657,8189
60094,173945,178577,4633
60095,611280,635522,24243
60096,569462,583862,14401
60097,85939,116620,30682
60098,426084,443387,17304
60099,927750,955930,28181
60100,904525,920530,16006
60101,588163,596133,7971
60102,827173,840741,13569
60103,50117,63056,12940
60104,716221,745113,28893
60105,819958,842190,22233
60106,25368,40406,15039
60107,835380,838626,3247
60108,32547,50511,17965
60109,94237,99719,5483
60110,501183,528141,26959
60111,935000,961009,26010
60112,336022,363871,27850
60113,930930,947068,16139
60114,995521,999999,4479
60115,139543,164658,25116
60116,888001,918219,30219
60117,955514,968863,13350
60118,947984,948637,654
60119,742503,756511,14009
60120,315851,347366,31516
60121,671700,683121,11422
60122,423434,431721,8288
60123,758959,769487,10529
60124,548312,568462,20151
60125,249801,281148,31348
60126,911976,933162,21187
60127,392472,403654,11183
60128,624,1752,1129
60129,190251,192942,2692
60130,237101,251533,14433
60131,755991,775596,19606
60132,481410,494712,13303
60133,827595,851376,23782
60134,461783,478284,16502
60135,333948,341148,7201
60136,798847,801883,3037
60137,99653,113502,13850
60138,588594,606219,17626
60139,854038,869341,15304
60140,583634,598918,15285
60141,872185,890761,18577
60142,494982,507897,12916
60143,849572,850311,740
60144,814277,838207,23931
60145,744337,769191,24855
60146,250691,254796,4106
60147,533875,537133,3259
60148,105329,105674,346
60149,485337,491945,6609
60150,491772,522116,30345
60151,844957,866193,21237
60152,544546,563517,18972
60153,545029,547921,2893
60154,536349,541062,4714
60155,510118,515601,5484
60156,20464,52315,31852
60157,706946,726932,19987
60158,156001,180619,24619
60159,96643,112808,16166
60160,990724,999999,9276
60161,341441,361960,20520
60162,355741,377943,22203
60163,389280,391689,2410
60164,932781,950230,17450
60165,484849,516038,31190
60166,903448,905783,2336
60167,298637,300808,2172
60168,81603,81644,42
60169,787733,793717,5985
60170,738899,742169,3271
60171,913713,943779,30067
60172,455773,477339,21567
60173,211543,241190,29648
60174,64657,94885,30229
60175,214933,236785,21853
60176,897278,929420,32143
60177,380102,403211,23110
60178,631907,645617,13711
60179,745225,766368,21144
60180,74146,82611,8466
60181,443042,444117,1076
60182,934323,945973,11651
60183,712641,727746,15106
60184,279352,280806,1455
60185,108255,117437,9183
60186,824156,830285,6130
60187,360375,371134,10760
60188,285737,300807,15071
60189,532106,532388,283
60190,971647,993327,21681
60191,573139,583632,10494
60192,626792,632299,5508
60193,107060,117714,10655
60194,587445,588816,1372
60195,267287,298701,31415
60196,932406,936122,3717
60197,325078,352682,27605
60198,947050,966276,19227
60199,309143,327219,18077
60200,507704,524723,17020
60201,27940,32769,4830
60202,773525,787830,14306
60203,830432,848336,17905
60204,858609,871065,12457
60205,369168,386385,17218
60206,593597,602156,8560
60207,446013,453548,7536
60208,250317,252289,1973
60209,998442,999999,1558
60210,850355,864328,13974
60211,601548,630881,29334
60212,957955,985710,27756
60213,4013,18835,14823
60214,873595,903737,30143
60215,430917,450840,19924
60216,976631,981162,4532
60217,799937,811175,11239
60218,583587,594599,11013
60219,643975,672982,29008
60220,826166,850354,24189
60221,17262,45911,28650
60222,553089,557917,4829
60223,11475,32778,21304
60224,261792,274000,12209
60225,619361,629735,10375
60226,149825,180411,30587
60227,42602,61367,18766
60228,415658,416715,1058
60229,234666,237325,2660
60230,397368,404799,7432
60231,345835,351830,5996
60232,732680,740150,7471
60233,874122,895323,21202
60234,248425,252948,4524
60235,298218,317373,19156
60236,612840,616963,4124
60237,793389,795403,2015
60238,179210,203459,24250
60239,983492,988481,4990
60240,295019,314239,19221
60241,88788,88824,37
60242,579259,587605,8347
60243,387082,418530,31449
60244,71936,95767,23832
60245,743993,760119,16127
60246,930123,931422,1300
60247,622723,630026,7304
60248,325127,348867,23741
60249,171962,186541,14580
60250,901715,902358,644
60251,621517,651956,30440
60252,80575,108307,27733
60253,21814,32529,10716
60254,592010,593182,1173
60255,560287,581660,21374
60256,644053,650796,6744
60257,941779,967154,25376
60258,347151,347548,398
60259,746389,776256,29868
60260,376057,383786,7730
60261,553310,564898,11589
60262,434498,436215,1718
60263,587969,593658,5690
60264,26691,57953,31263
60265,255036,257986,2951
60266,50686,80866,30181
60267,444162,448011,3850
60268,535922,564140,28219
60269,526282,531395,5114
60270,737439,743942,6504
60271,367047,374229,7183
60272,20517,39846,19330
60273,793607,802618,9012
60274,425904,451232,25329
60275,575015,587123,12109
60276,190228,209486,19259
60277,974996,991294,16299
60278,523130,545593,22464
60279,421550,440566,19017
60280,106375,107365,991
60281,58248,87545,29298
60282,967067,985417,18351
60283,339864,344433,4570
60284,885613,888221,2609
60285,485858,517313,31456
60286,511434,515472,4039
60287,114094,139348,25255
60288,16231,38352,22122
60289,26388,26570,183
60290,752977,767566,14590
60291,435283,454233,18951
60292,825792,844963,19172
60293,987033,997570,10538
60294,359984,378896,18913
60295,750715,757339,6625
60296,476711,484103,7393
60297,9815,16430,6616
60298,400645,408947,8303
60299,862524,871963,9440
60300,649392,650796,1405
60301,541907,565026,23120
60302,427039,438350,11312
60303,395270,398324,3055
60304,993313,996555,3243
60305,698904,722298,23395
60306,980303,999999,19697
60307,443440,473323,29884
60308,213990,244072,30083
60309,17872,32594,14723
60310,323796,328829,5034
60311,873038,893535,20498
60312,653050,667883,14834
60313,13957,39033,25077
60314,683024,705820,22797
60315,173004,188515,15512
60316,837482,847394,9913
60317,375078,385562,10485
60318,612448,622362,9915
60319,660687,684299,23613
60320,111324,138086,26763
60321,840458,856898,16441
60322,350937,367323,16387
60323,414330,433036,18707
60324,415002,436678,21677
60325,762511,790348,27838
60326,106625,115791,9167
60327,358846,359812,967
60328,233627,234596,970
60329,673057,680454,7398
60330,859922,890083,30162
60331,371953,404007,32055
60332,10991,20544,9554
60333,143292,153853,10562
60334,37300,38929,1630
60335,29622,49658,20037
60336,512551,524528,11978
60337,454081,464028,9948
60338,949248,970672,21425
60339,985971,999999,14029
60340,383292,413284,29993
60341,574619,584164,9546
60342,56695,76528,19834
60343,808008,815335,7328
60344,925178,940868,15691
60345,100534,101633,1100
60346,824972,834434,9463
60347,71055,99959,28905
60348,656709,677961,21253
60349,522472,523400,929
60350,979796,999999,20204
60351,597532,609200,11669
60352,655201,672887,17687
60353,767324,785137,17814
60354,550398,563204,12807
60355,330414,330532,119
60356,127541,140108,12568
60357,655203,669341,14139
60358,333730,345760,12031
60359,136561,147945,11385
60360,700292,703877,3586
60361,672886,695087,22202
60362,262314,287580,25267
60363,775492,803343,27852
60364,239627,256869,17243
60365,43420,56910,13491
60366,756298,758759,2462
60367,104837,115481,10645
60368,26209,36804,10596
60369,189859,211682,21824
60370,569660,589305,19646
60371,995106,995537,432
60372,65401,91088,25688
60373,724990,757733,32744
60374,906962,914553,7592
60375,37155,38359,1205
60376,334011,337978,3968
60377,858304,861067,2764
60378,310452,340792,30341
60379,836883,865616,28734
60380,700598,718086,17489
60381,74961,81513,6553
60382,686165,704537,18373
60383,279526,302827,23302
60384,8257,10651,2395
60385,401636,422963,21328
60386,684642,708395,23754
60387,194344,216693,22350
60388,284705,302354,17650
60389,187860,215965,28106
60390,404557,429822,25266
60391,975862,996600,20739
60392,283348,300511,17164
60393,345543,373619,28077
60394,551044,555172,4129
60395,357002,366091,9090
60396,126600,140237,13638
60397,732997,760617,27621
60398,305286,331894,26609
60399,201079,224965,23887
60400,44226,44931,706
60401,391035,392882,1848
60402,451544,464138,12595
60403,628484,640010,11527
60404,705747,718636,12890
60405,466848,493464,26617
60406,536749,561697,24949
60407,620924,630477,9554
60408,972043,982868,10826
60409,969944,988262,18319
60410,391852,395127,3276
60411,175935,204000,28066
60412,940368,970199,29832
60413,9350,35097,25748
60414,798304,815124,16821
60415,87535,119317,31783
60416,813685,842207,28523
60417,54316,76419,22104
60418,766216,769200,2985
60419,955858,983798,27941
60420,12772,25464,12693
60421,322008,336171,14164
60422,676313,679755,3443
60423,597152,609758,12607
60424,864125,880069,15945
60425,924786,931189,6404
60426,504866,521603,16738
60427,532350,539430,7081
60428,780377,801663,21287
60429,497573,524945,27373
60430,652418,682769,30352
60431,671755,680719,8965
60432,83607,113665,30059
60433,632718,645764,13047
60434,791368,810222,18855
60435,211940,243302,31363
60436,94133,96542,2410
60437,30624,60331,29708
60438,55646,59467,3822
60439,692310,719718,27409
60440,318575,324389,5815
60441,345723,351727,6005
60442,272867,290180,17314
60443,995521,999999,4479
60444,920536,934030,13495
60445,786977,806059,19083
60446,192581,215668,23088
60447,114375,115240,866
60448,308722,329774,21053
60449,933619,939239,5621
60450,918174,921472,3299
60451,515208,535761,20554
60452,200750,213751,13002
60453,349046,370262,21217
60454,130924,134080,3157
60455,991002,999999,8998
60456,660439,663942,3504
60457,898124,927439,29316
60458,962546,971858,9313
60459,772210,802335,30126
60460,250787,266975,16189
60461,530610,545328,14719
60462,392381,396609,4229
60463,489774,511661,21888
60464,694713,717856,23144
60465,281026,290790,9765
60466,919761,920691,931
60467,772720,792320,19601
60468,248956,270976,22021
60469,645591,654399,8809
60470,70944,93555,22612
60471,827332,835649,8318
60472,149791,169474,19684
60473,52404,52864,461
60474,637186,649352,12167
60475,219221,219521,301
60476,473365,480706,7342
60477,689187,714901,25715
60478,75484,82118,6635
60479,845680,865833,20154
60480,836811,869572,32762
60481,515805,537700,21896
60482,367058,390016,22959
60483,289258,304472,15215
60484,736077,738153,2077
60485,567673,573173,5501
60486,836624,868001,31378
60487,733418,750863,17446
60488,316655,322272,5618
60489,308563,311290,2728
60490,547795,548311,517
60491,796247,815873,19627
60492,514240,533653,19414
60493,39492,55907,16416
60494,647943,649265,1323
60495,708875,722102,13228
60496,85018,91696,6679
60497,597533,621610,24078
60498,710734,734403,23670
60499,53711,63752,10042
60500,700904,729762,28859
60501,319815,330158,10344
60502,454686,467324,12639
60503,770186,794410,24225
60504,192024,200708,8685
60505,19920,26010,6091
60506,70090,100037,29948
60507,250609,279950,29342
60508,701878,707570,5693
60509,557008,557258,251
60510,451316,456230,4915
60511,943594,957104,13511
60512,139636,164076,24441
60513,890532,906601,16070
60514,921403,928960,7558
60515,677415,693446,16032
60516,124922,155594,30673
60517,426094,441064,14971
60518,931745,964250,32506
60519,578947,606823,27877
60520,40779,52581,11803
60521,419104,437266,18163
60522,311670,328277,16608
60523,438874,459794,20921
60524,23945,25816,1872
60525,486937,488639,1703
60526,719458,726390,6933
60527,555759,580898,25140
60528,705211,713857,8647
60529,125691,145344,19654
60530,342864,358879,16016
60531,199067,203412,4346
60532,552205,573795,21591
60533,57577,72937,15361
60534,414636,442794,28159
60535,1913,25500,23588
60536,272117,281549,9433
60537,110195,128347,18153
60538,193426,223505,30080
60539,91476,109547,18072
60540,335898,349204,13307
60541,226778,229193,2416
60542,56052,86606,30555
60543,934794,940425,5632
60544,513654,545397,31744
60545,965826,992906,27081
60546,532989,533704,716
60547,653353,655174,1822
60548,355384,382707,27324
60549,332371,341476,9106
60550,242541,249405,6865
60551,269153,270357,1205
60552,537439,546954,9516
60553,500667,502897,2231
60554,381437,383892,2456
60555,424032,436470,12439
60556,782541,798876,16336
60557,339010,352647,13638
60558,214140,216709,2570
60559,92681,103393,10713
60560,751594,754761,3168
60561,736246,764413,28168
60562,117802,137911,20110
60563,583009,586250,3242
60564,954628,956818,2191
60565,681139,702182,21044
60566,694183,702017,7835
60567,969603,978171,8569
60568,174361,189352,14992
60569,704771,717765,12995
60570,192962,220494,27533
60571,733045,740505,7461
60572,562827,566820,3994
60573,872543,878003,5461
60574,3997,15576,11580
60575,770143,791227,21085
60576,982857,999999,17143
60577,410294,423794,13501
60578,30266,30599,334
60579,394443,424739,30297
60580,999708,999999,292
60581,440501,454906,14406
60582,144164,153082,8919
60583,173498,183550,10053
60584,522576,530711,8136
60585,878314,889088,10775
60586,595968,622573,26606
60587,665463,673257,7795
60588,278188,281729,3542
60589,593093,607225,14133
60590,256203,282262,26060
60591,819988,822830,2843
60592,801133,824363,23231
60593,687098,708604,21507
60594,761625,790852,29228
60595,330894,340083,9190
60596,804742,820092,15351
60597,632458,632933,476
60598,845074,848121,3048
60599,264711,266683,1973
60600,296018,298553,2536
60601,621629,651585,29957
60602,400996,412785,11790
60603,837833,864534,26702
60604,267918,287693,19776
60605,290798,312287,21490
60606,585987,586320,334
60607,546980,547409,430
60608,454449,482338,27890
60609,255519,287640,32122
60610,823871,851946,28076
60611,780743,788541,7799
60612,556448,565429,8982
60613,474602,492903,18302
60614,675454,675791,338
60615,321522,339547,18026
60616,736654,743439,6786
60617,987758,999999,12242
60618,940323,965056,24734
60619,668994,688639,19646
60620,943771,970910,27140
60621,424,18262,17839
60622,585910,599494,13585
60623,191605,197028,5424
60624,7996,17459,9464
60625,793550,824973,31424
60626,104091,117120,13030
60627,735309,754638,19330
60628,497223,511098,13876
60629,78894,90219,11326
60630,254501,254911,411
60631,547471,563688,16218
60632,964666,981457,16792
60633,435420,461886,26467
60634,733187,738207,5021
60635,912817,933962,21146
60636,404658,415286,10629
60637,6237,31566,25330
60638,38165,40912,2748
60639,254851,274827,19977
60640,218792,243963,25172
60641,456735,487076,30342
60642,620757,646742,25986
60643,629857,636203,6347
60644,77141,83045,5905
60645,799772,830066,30295
60646,198378,218585,20208
60647,122098,141794,19697
60648,49089,78063,28975
60649,339514,346586,7073
60650,677571,690668,13098
60651,807182,822970,15789
60652,991466,999999,8534
60653,822440,852288,29849
60654,384359,410207,25849
60655,747202,776541,29340
60656,407805,415527,7723
60657,363962,393426,29465
60658,511987,522965,10979
60659,321026,321089,64
60660,886867,910514,23648
60661,842093,852702,10610
60662,84934,109987,25054
60663,88887,109802,20916
60664,921073,942383,21311
60665,250794,272517,21724
60666,825437,827058,1622
60667,667885,669344,1460
60668,310611,313374,2764
60669,221791,232225,10435
60670,884308,916459,32152
60671,159479,186000,26522
60672,412701,437546,24846
60673,906910,907298,389
60674,341711,372303,30593
60675,585181,593870,8690
60676,31601,62543,30943
60677,858479,876928,18450
60678,294292,314952,20661
60679,121954,142620,20667
60680,897729,907705,9977
60681,7278,34625,27348
60682,659920,663704,3785
60683,486586,513235,26650
60684,934396,934781,386
60685,169070,174673,5604
60686,7519,30360,22842
60687,824693,836667,11975
60688,913160,940702,27543
60689,515932,541729,25798
60690,155755,174461,18707
60691,592841,619038,26198
60692,413424,444032,30609
60693,691218,706053,14836
60694,586525,587412,888
60695,561566,585340,23775
60696,606309,609762,3454
60697,616100,640969,24870
60698,710979,741573,30595
60699,727124,732808,5685
60700,69485,86175,16691
60701,170859,185379,14521
60702,287418,311901,24484
60703,259528,278173,18646
60704,498154,510849,12696
60705,121264,130472,9209
60706,366508,392823,26316
60707,202272,215377,13106
60708,953319,972679,19361
60709,519361,530385,11025
60710,99675,114596,14922
60711,419814,426749,6936
60712,270307,293546,23240
60713,106053,126954,20902
60714,305362,325358,19997
60715,662142,688499,26358
60716,703074,705546,2473
60717,536635,563509,26875
60718,867454,898011,30558
60719,770121,797153,27033
60720,601813,628788,26976
60721,44936,75974,31039
60722,941528,954597,13070
60723,797223,822185,24963
60724,404340,404665,326
60725,295610,298117,2508
60726,830468,840706,10239
60727,398113,415873,17761
60728,500821,504980,4160
60729,56321,74032,17712
60730,777512,800644,23133
60731,212802,231788,18987
60732,343343,350747,7405
60733,267336,285218,17883
60734,655973,675847,19875
60735,955390,982530,27141
60736,483557,486766,3210
60737,343834,357148,13315
60738,324711,354203,29493
60739,391072,403240,12169
60740,368837,395977,27141
60741,728180,750947,22768
60742,101809,119000,17192
60743,761728,786104,24377
60744,114613,122483,7871
60745,826761,838850,12090
60746,366676,376565,9890
60747,481,13108,12628
60748,556470,564559,8090
60749,45099,64141,19043
60750,548096,562210,14115
60751,591291,611428,20138
60752,941757,948234,6478
60753,293533,298786,5254
60754,705474,723411,17938
60755,408457,422918,14462
60756,260610,280297,19688
60757,291521,312735,21215
60758,425014,437918,12905
60759,385771,404343,18573
60760,299642,314318,14677
60761,161265,183863,22599
60762,359156,388827,29672
60763,683564,713390,29827
60764,693769,701033,7265
60765,799791,831805,32015
60766,834583,840354,5772
60767,220715,236119,15405
60768,308021,327892,19872
60769,658534,682087,23554
60770,409506,440145,30640
60771,498453,517256,18804
60772,576752,597292,20541
60773,154243,156954,2712
60774,302098,322254,20157
60775,18745,38947,20203
60776,295207,317546,22340
60777,906402,935698,29297
60778,435139,438620,3482
60779,257750,258764,1015
60780,469966,479969,10004
60781,725279,750152,24874
60782,305414,315587,10174
60783,328327,348019,19693
60784,900707,913208,12502
60785,109420,112299,2880
60786,433367,461734,28368
60787,464861,496639,31779
60788,399532,413800,14269
60789,13173,21109,7937
60790,466640,484804,18165
60791,294929,322488,27560
60792,443421,456286,12866
60793,529422,556676,27255
60794,929770,956063,26294
60795,612883,628813,15931
60796,298110,304839,6730
60797,334773,342888,8116
60798,151753,167526,15774
60799,920943,949584,28642
60800,356712,358969,2258
60801,990907,999999,9093
60802,237630,259537,21908
60803,27983,54202,26220
60804,721532,725963,4432
60805,379098,386604,7507
60806,488989,503596,14608
60807,738197,759515,21319
60808,288027,307751,19725
60809,69954,83887,13934
60810,271639,285067,13429
60811,553521,576960,23440
60812,446642,466860,20219
60813,675765,680817,5053
60814,806170,816699,10530
60815,119161,127652,8492
60816,486673,500812,14140
60817,489462,493212,3751
60818,771567,784286,12720
60819,908100,932909,24810
60820,693346,716397,23052
60821,90780,101389,10610
60822,722843,733897,11055
60823,832311,864588,32278
60824,569673,599885,30213
60825,837914,854070,16157
60826,151882,162002,10121
60827,335030,361810,26781
60828,174541,203792,29252
60829,410817,425653,14837
60830,247122,253650,6529
60831,587857,606230,18374
60832,369302,389084,19783
60833,179388,200956,21569
60834,752551,769197,16647
60835,647926,649501,1576
60836,615366,620038,4673
60837,970934,987227,16294
60838,462760,466425,3666
60839,745431,751158,5728
60840,184907,200924,16018
60841,327454,340196,12743
60842,643631,657005,13375
60843,560506,578179,17674
60844,430694,455132,24439
60845,15442,19205,3764
60846,901849,923503,21655
60847,86347,92878,6532
60848,142060,166586,24527
60849,208031,230980,22950
60850,741456,749399,7944
60851,572652,579521,6870
60852,906435,914393,7959
60853,212949,224831,11883
60854,433375,459934,26560
60855,170849,181395,10547
60856,34959,55116,20158
60857,924110,925789,1680
60858,926246,946742,20497
60859,135551,156690,21140
60860,640888,645717,4830
60861,833953,853437,19485
60862,442656,451954,9299
60863,436248,446526,10279
60864,764022,796684,32663
60865,694548,699274,4727
60866,387598,407409,19812
60867,534232,537640,3409
60868,276739,284993,8255
60869,722056,754706,32651
60870,34797,47285,12489
60871,781485,806154,24670
60872,72632,86946,14315
60873,479483,498019,18537
60874,198559,206591,8033
60875,683293,715965,32673
60876,155022,166450,11429
60877,55175,84721,29547
60878,631936,660032,28097
60879,328556,351157,22602
60880,720683,731779,11097
60881,796358,822083,25726
60882,103429,117320,13892
60883,156301,181491,25191
60884,53111,62280,9170
60885,508650,534741,26092
60886,951415,981790,30376
60887,964677,974194,9518
60888,304283,314764,10482
60889,711585,728250,16666
60890,800997,808432,7436
60891,561738,576316,14579
60892,11049,21573,10525
60893,722625,732304,9680
60894,608937,622982,14046
60895,671876,686061,14186
60896,766862,788298,21437
60897,761900,778248,16349
60898,260254,268876,8623
60899,138161,159227,21067
60900,960260,985530,25271
60901,168868,169784,917
60902,820603,840562,19960
60903,73882,89652,15771
60904,863011,891469,28459
60905,954088,964120,10033
60906,616398,644820,28423
60907,896701,903329,6629
60908,589049,595300,6252
60909,840285,855993,15709
60910,429654,458802,29149
60911,581990,595371,13382
60912,120895,153033,32139
60913,85556,95674,10119
60914,258084,261970,3887
60915,618343,634560,16218
60916,804177,819958,15782
60917,285651,288241,2591
60918,942579,968368,25790
60919,254759,274829,20071
60920,840387,849174,8788
60921,483612,486902,3291
60922,504711,537236,32526
60923,15913,42243,26331
60924,127356,131826,4471
60925,722715,745268,22554
60926,391224,420014,28791
60927,915442,946832,31391
60928,25773,51666,25894
60929,992041,999999,7959
60930,701700,710503,8804
60931,884960,912334,27375
60932,171274,201457,30184
60933,153187,158226,5040
60934,252398,283094,30697
60935,421090,428058,6969
60936,911754,923406,11653
60937,249331,252183,2853
60938,74147,104902,30756
60939,151857,170910,19054
60940,645058,669516,24459
60941,458555,477540,18986
60942,128537,148720,20184
60943,541536,543690,2155
60944,664615,694605,29991
60945,359284,377130,17847
60946,849109,873520,24412
60947,614545,645552,31008
60948,259279,285571,26293
60949,79766,108386,28621
60950,339498,343549,4052
60951,36168,66325,30158
60952,901695,908580,6886
60953,703833,707676,3844
60954,880320,896275,15956
60955,85739,113961,28223
60956,262854,273060,10207
60957,473423,503602,30180
60958,153557,170600,17044
60959,89332,96221,6890
60960,418463,443998,25536
60961,351851,379241,27391
60962,430029,443896,13868
60963,804821,822830,18010
60964,124602,148439,23838
60965,624076,642594,18519
60966,59944,75988,16045
60967,922625,934297,11673
60968,178376,210012,31637
60969,879644,897838,18195
60970,604506,635719,31214
60971,64743,66070,1328
60972,710080,727294,17215
60973,126517,141762,15246
60974,90522,113208,22687
60975,818460,828260,9801
60976,415756,433355,17600
60977,802103,813251,11149
60978,912189,933149,20961
60979,809614,815237,5624
60980,349602,363319,13718
60981,954003,967091,13089
60982,165215,192438,27224
60983,274652,280794,6143
60984,915983,923104,7122
60985,266170,271281,5112
60986,937353,953748,16396
60987,215403,223211,7809
60988,313268,334180,20913
60989,944457,956794,12338
60990,495363,508400,13038
60991,352779,381187,28409
60992,435011,467302,32292
60993,324828,351452,26625
60994,615959,637861,21903
60995,460269,464273,4005
60996,260408,261776,1369
60997,927723,959449,31727
60998,561214,561233,20
60999,149995,173762,23768
61000,572945,587553,14609
61001,144614,161231,16618
61002,473451,500456,27006
61003,123286,143563,20278
61004,454861,481537,26677
61005,140759,157438,16680
61006,664466,681969,17504
61007,155629,165807,10179
61008,19273,28963,9691
61009,431168,432063,896
61010,267677,297295,29619
61011,321244,326062,4819
61012,966533,998089,31557
61013,248257,259622,11366
61014,725130,743168,18039
61015,677692,692777,15086
61016,309801,326434,16634
61017,787532,797127,9596
61018,965893,992367,26475
61019,90728,100707,9980
61020,25478,31975,6498
61021,54743,76471,21729
61022,293746,303711,9966
61023,889521,914658,25138
61024,69720,95517,25798
61025,215598,221955,6358
61026,585125,617093,31969
61027,322144,334261,12118
61028,683992,687067,3076
61029,559031,574429,15399
61030,854185,867002,12818
61031,607415,628356,20942
61032,471205,491963,20759
61033,541471,541730,260
61034,380247,384357,4111
61035,555682,557825,2144
61036,592689,600973,8285
61037,513910,530301,16392
61038,860287,869771,9485
61039,838686,839858,1173
61040,579951,590477,10527
61041,482051,514428,32378
61042,1624,19309,17686
61043,86448,118196,31749
61044,533511,537900,4390
61045,395251,400429,5179
61046,284262,300149,15888
61047,149689,167311,17623
61048,827411,829244,1834
61049,471833,472166,334
61050,651082,660803,9722
61051,562280,570362,8083
61052,760410,778222,17813
61053,665730,681009,15280
61054,962719,991364,28646
61055,429273,437234,7962
61056,520000,532710,12711
61057,865203,871546,6344
61058,106195,136246,30052
61059,926462,928342,1881
61060,585491,589167,3677
61061,132469,133396,928
61062,348043,363017,14975
61063,48577,73164,24588
61064,22534,27252,4719
61065,797330,828822,31493
61066,679346,686309,6964
61067,764055,788548,24494
61068,412609,426124,13516
61069,754913,784709,29797
61070,945597,963705,18109
61071,804976,807830,2855
61072,951326,961666,10341
61073,456226,487274,31049
61074,273840,280317,6478
61075,685689,707216,21528
61076,643062,647437,4376
61077,896656,898932,2277
61078,766811,797924,31114
61079,525699,527815,2117
61080,304192,315434,11243
61081,378137,403579,25443
61082,252303,280396,28094
61083,336162,340536,4375
61084,315574,318951,3378
61085,923233,945219,21987
61086,298711,303018,4308
61087,419791,425034,5244
61088,326064,342633,16570
61089,329061,358578,29518
61090,808979,827163,18185
61091,267508,276375,8868
61092,246754,272783,26030
61093,800918,806337,5420
61094,368971,380871,11901
61095,317273,329701,12429
61096,619428,641630,22203
61097,784591,812760,28170
61098,767194,768870,1677
61099,989478,999999,10522
61100,118183,140071,21889
61101,671958,690843,18886
61102,801017,807057,6041
61103,77781,101358,23578
61104,123965,134243,10279
61105,355186,373047,17862
61106,475391,497081,21691
61107,513345,524312,10968
61108,691458,702823,11366
61109,818045,830375,12331
61110,144104,176369,32266
61111,37602,68816,31215
61112,948376,952274,3899
61113,135135,147837,12703
61114,163709,177760,14052
61115,76410,91933,15524
61116,944798,960359,15562
61117,451351,453907,2557
61118,122970,123862,893
61119,293102,298791,5690
61120,108791,133582,24792
61121,939384,958926,19543
61122,448121,467364,19244
61123,802255,805989,3735
61124,822601,822741,141
